accessionVersion;lineage;sampleCollectionDate;geoLocCountry;geoLocAdmin1;authors;authorAffiliations;hostNameScientific;length;earliestReleaseDate;accession;submissionId;groupName;dataUseTerms;dataUseTermsUrl;biosampleAccession;completeness;geoLocAdmin2;geoLocCity;insdcAccessionFull;insdcRawReadsAccession;isLabHost;specimenCollectorSampleId;totalAmbiguousNucs;totalUnknownNucs
PP_001T4Z9.1;A.D.4;2018-04-15;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-04-15;PP_001T4Z9;OQ595297.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9692610837438423;;;OQ595297.2;;;Kilifi/RSVA/HF20067_15/04/2018;0;22
PP_001T523.1;A.D.4;2018-04-16;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-04-15;PP_001T523;OQ595300.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691297208538587;;;OQ595300.2;;;Kilifi/RSVA/HF20070_16/04/2018;0;24
PP_001T56V.1;A.D.4;2018-04-20;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-04-15;PP_001T56V;OQ595304.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9692610837438423;;;OQ595304.2;;;Kilifi/RSVA/HF20074_20/04/2018;0;22
PP_001T59P.1;A.D.5;2018-04-27;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-04-15;PP_001T59P;OQ595307.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9692610837438423;;;OQ595307.2;;;Kilifi/RSVA/HF20077_27/04/2018;0;22
PP_001T5RQ.1;A.D;2018-02-03;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14780;2023-04-15;PP_001T5RQ;OQ595323.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9693267651888342;;;OQ595323.2;;;Kilifi/RSVA/HF20093_03/02/2018;0;21
PP_001T5XC.1;A.D.4;2018-02-13;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-04-15;PP_001T5XC;OQ595329.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9692610837438423;;;OQ595329.2;;;Kilifi/RSVA/HF20099_13/02/2018;0;22
PP_001T622.1;A.D;2018-02-19;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14780;2023-04-15;PP_001T622;OQ595334.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OQ595334.2;;;Kilifi/RSVA/HF20104_19/02/2018;0;23
PP_001T65W.1;A.D.4;2018-02-23;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14777;2023-04-15;PP_001T65W;OQ595337.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OQ595337.2;;;Kilifi/RSVA/HF20107_23/02/2018;0;23
PP_001T6RP.1;A.D.2.2;2018-03-10;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-04-15;PP_001T6RP;OQ595357.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.969392446633826;;;OQ595357.2;;;Kilifi/RSVA/HF20127_10/03/2018;0;20
PP_001T713.1;A.D.4;2018-04-07;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-04-15;PP_001T713;OQ595367.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OQ595367.2;;;Kilifi/RSVA/HF20137_07/04/2018;0;23
PP_001T73Z.1;A.D.4;2018-04-10;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Cheruiyot, R.; Okanda, D.; Makori, T.; Githinji, G.; Nokes, J. D.; Agoti, C.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-04-15;PP_001T73Z;OQ595369.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9693267651888342;;;OQ595369.2;;;Kilifi/RSVA/HF20139_10/04/2018;0;21
PP_001T7BH.1;A.3.1;2010-12;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15174;2023-05-16;PP_001T7BH;OQ848530.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190995;1.0;;;OQ848530.1;SRR24174240;;hRSV/A/USA/7E10/2010;0;0
PP_001T7DD.1;A.3.1;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15168;2023-05-16;PP_001T7DD;OQ848532.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190989;1.0;;;OQ848532.1;SRR24174223;;hRSV/A/USA/7F6/2011;0;0
PP_001T7EB.1;A.3.1;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15177;2023-05-16;PP_001T7EB;OQ848533.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190990;1.0;;;OQ848533.1;SRR24174222;;hRSV/A/USA/7F7/2011;0;0
PP_001T7F9.1;A.3.1.1;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15175;2023-05-16;PP_001T7F9;OQ848534.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34191002;1.0;;;OQ848534.1;SRR24174233;;hRSV/A/USA/7G7/2011;0;0
PP_001T7G7.1;A.3;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15197;2023-05-16;PP_001T7G7;OQ848535.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34191006;1.0;;;OQ848535.1;SRR24174228;;hRSV/A/USA/7H2/2011;0;0
PP_001T7H4.1;A.D;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15093;2023-05-16;PP_001T7H4;OQ848536.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190983;0.9959934318555008;;;OQ848536.1;SRR24174244;;hRSV/A/USA/7H5/2011;0;1
PP_001T7J2.1;A.3.1.1;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15171;2023-05-16;PP_001T7J2;OQ848537.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34191003;1.0;;;OQ848537.1;SRR24174231;;hRSV/A/USA/7H9/2011;0;0
PP_001T7K0.1;A.3.1;2011-01;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15180;2023-05-16;PP_001T7K0;OQ848538.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190984;1.0;;;OQ848538.1;SRR24174243;;hRSV/A/USA/7I8/2011;0;0
PP_001T7LY.1;A.3.1;2011-03;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15161;2023-05-16;PP_001T7LY;OQ848539.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190996;0.999671592775041;;;OQ848539.1;SRR24174239;;hRSV/A/USA/7P5/2011;0;0
PP_001T7MW.1;A.3.1;2011-05;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15193;2023-05-16;PP_001T7MW;OQ848540.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34190994;0.9999343185550083;;;OQ848540.1;SRR24174241;;hRSV/A/USA/8B2/2011;1;0
PP_001T7NU.1;A.3;2010-12;USA;;"Sereewit, J.; Hajian, P.; Xie, H.; Greninger, A. L.";UW Virology, Laboratory Medicine;Homo sapiens;15173;2023-06-05;PP_001T7NU;OQ889161.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN34388541;0.999671592775041;;;OQ889161.1;SRR24319865;;hRSV/A/USA/7E2/2010;0;0
PP_001T87Q.2;A.D.1;2018;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14699;2023-08-09;PP_001T87Q;OQ941714.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9704433497536946;;;OQ941714.1;;;RSVA/Australia/103_S29/2018;0;0
PP_001T8KZ.2;A.D;2016;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14773;2023-08-09;PP_001T8KZ;OQ941726.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9704433497536946;;;OQ941726.1;;;RSVA/Australia/12_S16/2016;0;0
PP_001T8TH.2;A.D;2018;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14768;2023-08-09;PP_001T8TH;OQ941734.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9700492610837439;;;OQ941734.1;;;RSVA/Australia/18_S38/2018;0;0
PP_001T95T.2;A.D;2016;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14786;2023-08-09;PP_001T95T;OQ941746.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9703776683087028;;;OQ941746.1;;;RSVA/Australia/211_S31/2016;0;0
PP_001T9AH.2;A.D.5;2018;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14822;2023-08-09;PP_001T9AH;OQ941751.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.978128078817734;;;OQ941751.1;;;RSVA/Australia/544_18R_S126/2018;0;0
PP_001T9BF.2;A.D;2016;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14782;2023-08-09;PP_001T9BF;OQ941752.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9705747126436781;;;OQ941752.1;;;RSVA/Australia/55_S17/2016;0;0
PP_001T9Z4.2;A.D.5;2018;Australia;;"Pangesti, K. N. A.; Ansari, H. R.; Bayoumi, A.; Kesson, A. M.; Hill-Cawthorne, G. A.; Abd El Ghany, M.";Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology;Homo sapiens;14696;2023-08-09;PP_001T9Z4;OQ941774.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9702463054187193;;;OQ941774.1;;;RSVA/Australia/88_S37/2018;0;0
PP_001TDRG.1;A.D.1.4;2022-12-13;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15223;2023-06-27;PP_001TDRG;OR143137.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;1.0;;;OR143137.1;;;ASU101583;0;0
PP_001TEMP.1;A.D.5.2;2022-12-17;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15221;2023-06-27;PP_001TEMP;OR143167.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9999343185550083;;;OR143167.1;;;ASU102697;0;1
PP_001TERF.1;A.D.1.5;2023-02-01;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15224;2023-06-27;PP_001TERF;OR143171.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;1.0;;;OR143171.1;;;ASU102704;0;0
PP_001TFF1.1;A.D.3.2;2022-12-13;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15226;2023-06-27;PP_001TFF1;OR143195.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9999343185550083;;;OR143195.1;;;ASU102738;0;1
PP_001TFHW.1;A.D.1;2022-11-30;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15226;2023-06-27;PP_001TFHW;OR143197.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9999343185550083;;;OR143197.1;;;ASU102740;0;1
PP_001TFQG.1;A.D.3.4;2022-12-04;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15227;2023-06-27;PP_001TFQG;OR143204.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;1.0;;;OR143204.1;;;ASU102748;0;0
PP_001TG0W.1;A.D.5.2;2023-01-04;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15221;2023-06-27;PP_001TG0W;OR143214.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9999343185550083;;;OR143214.1;;;ASU102768;0;1
PP_001TG7G.1;A.D.5.1;2022-12-18;USA;Arizona;"Holland, S. C.; Holland, L. A.; Smith, M. F.; Leonard, V. R.; Murugan, V.; Nordstrom, L.; Mulrow, M.; Salgado, R.; White, M.; Lim, E. S.";Arizona State University, Center for Fundamental and Applied Microbiomics;Homo sapiens;15222;2023-06-27;PP_001TG7G;OR143221.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;1.0;;;OR143221.1;;;ASU102784;0;0
PP_001TGC6.1;A.D.4;2021-03-20;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-07-29;PP_001TGC6;OR162200.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9693267651888342;;;OR162200.2;;;Kilifi/RSVA/HF20145_2021-03-20;0;21
PP_001TGNK.1;A.D.5;2021-08-28;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-07-29;PP_001TGNK;OR162210.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OR162210.2;;;Kilifi/RSVA/HF20155_2021-08-28;0;23
PP_001TH5K.1;A.D.1.11;2022-02-22;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14779;2023-07-29;PP_001TH5K;OR162227.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OR162227.2;;;Kilifi/RSVA/HF20172_2022-02-22;0;23
PP_001THHU.1;A.D.4;2022-03-04;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-07-29;PP_001THHU;OR162239.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.969392446633826;;;OR162239.2;;;Kilifi/RSVA/HF20184_2022-03-04;0;20
PP_001THW2.1;A.D.1.9;2022-03-16;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14778;2023-07-29;PP_001THW2;OR162252.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9693267651888342;;;OR162252.2;;;Kilifi/RSVA/HF20197_2022-03-16;0;21
PP_001TJC4.1;A.D.1.11;2022-05-26;Kenya;Kilifi;"Lambisia, A. W.; Lewa, C.; Mutunga, M.; Okanda, D.; Githinji, G.; Nokes, J. D.; Agoti, C. N.";KEMRI-Wellcome Trust, Epidemiology and Demography;Homo sapiens;14780;2023-07-29;PP_001TJC4;OR162268.2;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;;0.9691954022988506;;;OR162268.2;;;Kilifi/RSVA/HF20213_2022-05-26;0;24
PP_001TK6F.1;A.D.1.1;2019-11-03;USA;Washington, King County;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;15132;2023-08-26;PP_001TK6F;OR287843.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359089;0.9929720853858784;;;OR287843.1;;;RSV-A/human/USA/WA-S23229/2019;0;17
PP_001TKGV.1;A.D.5;2019-11-20;USA;Washington, King County;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;15194;2023-08-26;PP_001TKGV;OR287853.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359099;0.9961247947454844;;;OR287853.1;;;RSV-A/human/USA/WA-S23239/2019;0;32
PP_001TKLL.1;A.D.1;2019-11-28;USA;Washington;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;15197;2023-08-26;PP_001TKLL;OR287857.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359103;0.9981609195402299;;;OR287857.1;;;RSV-A/human/USA/WA-S23243/2019;0;1
PP_001TKZU.1;A.D.1;2019-12-02;USA;Washington, King County;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;14975;2023-08-26;PP_001TKZU;OR287870.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359116;0.9737274220032841;;;OR287870.1;;;RSV-A/human/USA/WA-S23256/2019;0;150
PP_001TL1Q.1;A.D.1;2019-12-02;USA;Washington, Snohomish County;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;14974;2023-08-26;PP_001TL1Q;OR287872.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359118;0.9756978653530378;;;OR287872.1;;;RSV-A/human/USA/WA-S23258/2019;0;120
PP_001TLPD.1;A.D.1;2019-12-25;USA;Washington, Snohomish County;"Frazar, C. D.; Lee, J.; Ryke, E.; Gamboa, L.; McDermot, E.; Stone, J.; Kolar, T.; Han, P. D.; Sibley, T. R.; Truong, M.; Reinhart, D.; Wolf, C. R.; Boeckh, M.; Englund, J. A.; Lutz, B. R.; Waghmare, A.; Viboud, C.; Starita, L. M.; Shendure, J.; Bedford, T.; Chu, H. Y.";The Brotman Baty Institute for Precision Medicine;Homo sapiens;15197;2023-08-26;PP_001TLPD;OR287894.1;Automated Ingest from INSDC/NCBI Virus by Loculus;OPEN;https://pathoplexus.org/about/terms-of-use/open-data;SAMN36359140;0.9981609195402299;;;OR287894.1;;;RSV-A/human/USA/WA-S23280/2019;0;1
